labels,classes,predictions,time
Sad,5,"[3.6173005e-02 7.3153097e-07 4.6324506e-02 2.9367840e-02 1.4277989e-01
 7.2003937e-01 2.5314670e-02]",2021-05-16 20:32:39.819996
Neutral,4,"[5.2003928e-02 1.3732905e-05 1.3463865e-01 2.6975842e-02 4.9925604e-01
 2.7238455e-01 1.4727239e-02]",2021-05-16 20:32:39.938004
Neutral,4,"[2.2918910e-02 6.8175375e-08 1.2298108e-01 1.3009409e-03 5.2522606e-01
 3.2319763e-01 4.3753395e-03]",2021-05-16 20:32:40.051013
Sad,5,"[2.5152203e-02 1.7774375e-06 8.8007219e-02 1.0381433e-01 3.7160498e-01
 4.0248841e-01 8.9310901e-03]",2021-05-16 20:32:40.159836
Sad,5,"[7.6843612e-02 8.5929896e-06 1.1976064e-01 7.3724352e-03 3.2363716e-01
 4.6944714e-01 2.9304344e-03]",2021-05-16 20:32:40.275000
Sad,5,"[2.7967216e-02 2.6532763e-07 7.6379471e-02 1.0293076e-03 4.3513578e-01
 4.5934269e-01 1.4526746e-04]",2021-05-16 20:32:40.366013
Sad,5,"[8.1041560e-02 2.7264975e-06 1.9082943e-02 3.8142171e-02 1.0329601e-01
 7.5793540e-01 4.9911748e-04]",2021-05-16 20:32:40.516841
Neutral,4,"[2.7800167e-01 8.6679800e-05 5.2513879e-02 2.7553601e-02 4.2161372e-01
 2.1454939e-01 5.6811506e-03]",2021-05-16 20:32:41.022834
Neutral,4,"[0.14760868 0.00056053 0.1659658  0.13582094 0.40076727 0.14508143
 0.00419536]",2021-05-16 20:32:41.351047
Happy,3,"[4.3057967e-02 5.6666406e-05 2.4307922e-03 5.9254020e-01 3.5095489e-01
 1.0110819e-02 8.4867788e-04]",2021-05-16 20:32:41.464465
Neutral,4,"[2.1889387e-02 7.9179409e-07 1.5992770e-02 5.5400275e-02 7.2787297e-01
 1.7879063e-01 5.3119224e-05]",2021-05-16 20:32:41.572472
Neutral,4,"[7.92768598e-03 2.35202265e-07 2.11089086e-02 5.81176626e-03
 8.56904984e-01 1.08229175e-01 1.72070286e-05]",2021-05-16 20:32:41.696993
Neutral,4,"[7.8832479e-03 9.4278519e-08 3.2155663e-02 8.2052511e-04 8.6316687e-01
 9.5950566e-02 2.2973578e-05]",2021-05-16 20:32:41.846674
Neutral,4,"[1.1045219e-03 1.6941467e-09 2.7578613e-03 3.9151907e-03 9.6118838e-01
 3.1025497e-02 8.5524462e-06]",2021-05-16 20:32:41.952676
Neutral,4,"[3.8640727e-03 3.8995385e-09 8.1313299e-03 3.4608482e-03 9.5333898e-01
 3.1185620e-02 1.9217969e-05]",2021-05-16 20:32:42.055738
Neutral,4,"[1.4591276e-02 2.4532116e-07 3.7063763e-02 2.5575026e-03 8.6753976e-01
 7.8114174e-02 1.3330067e-04]",2021-05-16 20:32:42.174748
Neutral,4,"[5.6867371e-03 2.3754769e-09 2.2705059e-02 2.3312529e-04 9.0627146e-01
 6.5101109e-02 2.5564764e-06]",2021-05-16 20:32:42.309247
Neutral,4,"[7.7337595e-03 5.2020812e-07 1.8534049e-02 1.6123075e-02 8.8901144e-01
 6.8357840e-02 2.3925786e-04]",2021-05-16 20:32:42.417255
Neutral,4,"[7.9108834e-02 7.8737645e-07 4.7199350e-02 1.1318321e-03 7.8351891e-01
 8.8995658e-02 4.4605553e-05]",2021-05-16 20:32:42.831319
Neutral,4,"[3.1123256e-02 2.7120026e-07 2.6269127e-02 3.7283553e-03 8.7288433e-01
 6.5896966e-02 9.7673590e-05]",2021-05-16 20:32:43.037833
Neutral,4,"[7.2113723e-02 2.0132397e-06 1.9305943e-01 1.5953393e-03 6.0714889e-01
 1.2527093e-01 8.0967689e-04]",2021-05-16 20:32:43.371155
Neutral,4,"[1.1299084e-01 1.0584021e-05 2.0291920e-01 1.1755471e-03 4.5991123e-01
 2.2268452e-01 3.0814245e-04]",2021-05-16 20:32:43.501672
Neutral,4,"[4.1391689e-02 2.2648495e-05 1.8717925e-01 5.4018660e-03 4.3100262e-01
 3.3491322e-01 8.8686320e-05]",2021-05-16 20:32:43.937374
Sad,5,"[3.9971080e-02 1.9157171e-05 8.0089934e-02 1.7033666e-04 3.4737024e-01
 5.2315122e-01 9.2280656e-03]",2021-05-16 20:32:45.639244
Neutral,4,"[5.0707001e-02 1.0277298e-04 1.4635845e-01 2.8066308e-05 6.5441722e-01
 1.3905001e-01 9.3364427e-03]",2021-05-16 20:32:45.745911
Neutral,4,"[2.9486584e-02 3.6270063e-05 1.2902516e-01 4.5057495e-05 7.2992909e-01
 9.9498719e-02 1.1979126e-02]",2021-05-16 20:32:45.852516
Neutral,4,"[2.5463266e-02 4.4904231e-05 8.4609158e-02 1.2191902e-04 8.1753963e-01
 7.0526510e-02 1.6946939e-03]",2021-05-16 20:32:45.953289
Neutral,4,"[2.2104772e-02 5.7924495e-05 4.2159114e-02 2.1192629e-04 8.7797761e-01
 5.0706677e-02 6.7820488e-03]",2021-05-16 20:32:46.052294
Neutral,4,"[1.0379056e-01 4.8678550e-05 3.2066870e-02 2.9656157e-04 7.2629541e-01
 1.2874520e-01 8.7567307e-03]",2021-05-16 20:32:46.157611
Neutral,4,"[7.06185922e-02 1.13294955e-05 3.23875360e-02 2.03522446e-04
 8.08181047e-01 8.64952058e-02 2.10279040e-03]",2021-05-16 20:32:46.274076
Neutral,4,"[1.2737069e-02 3.4455738e-08 6.0405243e-02 2.1453018e-06 8.7833869e-01
 4.7459405e-02 1.0574022e-03]",2021-05-16 20:32:46.384639
Neutral,4,"[8.1076682e-02 1.5871923e-06 2.9670399e-01 2.0192016e-05 4.5295507e-01
 1.6539221e-01 3.8502938e-03]",2021-05-16 20:32:46.501153
Neutral,4,"[1.0191520e-01 6.6926764e-06 3.4019951e-02 1.1664968e-05 7.8914720e-01
 7.4378096e-02 5.2112853e-04]",2021-05-16 20:32:46.621295
Neutral,4,"[2.5083121e-02 8.2156594e-06 5.4156538e-02 6.9290359e-04 8.4575713e-01
 7.3608868e-02 6.9324992e-04]",2021-05-16 20:32:46.720303
Neutral,4,"[4.1027521e-03 5.2138201e-08 1.1355708e-02 5.8444502e-06 9.6816832e-01
 1.6316913e-02 5.0440074e-05]",2021-05-16 20:32:46.835311
Neutral,4,"[3.2118443e-02 1.8478368e-05 8.2238093e-02 1.4122605e-04 8.0634350e-01
 7.8298196e-02 8.4216491e-04]",2021-05-16 20:32:46.939929
Neutral,4,"[8.4992290e-02 4.0506691e-04 1.0498542e-01 4.4929814e-03 7.2448033e-01
 7.8278169e-02 2.3656914e-03]",2021-05-16 20:32:47.364302
Neutral,4,"[5.6973845e-02 2.3424564e-05 5.4700680e-02 4.2656742e-02 4.3217993e-01
 4.0494451e-01 8.5209180e-03]",2021-05-16 20:32:56.670469
Sad,5,"[9.5942440e-03 1.0595017e-04 1.1395891e-01 2.3607915e-02 2.9346547e-01
 4.3653589e-01 1.2273158e-01]",2021-05-16 20:32:58.061395
Neutral,4,"[8.56057182e-03 2.37101412e-04 1.01271927e-01 5.97066842e-02
 4.95616168e-01 3.23126525e-01 1.14809945e-02]",2021-05-16 20:32:58.264509
Sad,5,"[0.04601225 0.00129718 0.1399872  0.08103684 0.24198233 0.48204622
 0.00763796]",2021-05-16 20:32:58.416523
Sad,5,"[0.0332455  0.00173239 0.24843025 0.12429087 0.21644047 0.3702145
 0.00564604]",2021-05-16 20:32:58.543048
Sad,5,"[0.06945954 0.02290872 0.09169576 0.2325888  0.24729092 0.3333559
 0.00270036]",2021-05-16 20:32:59.129837
Sad,5,"[0.06426244 0.02427487 0.09161996 0.16178918 0.31282187 0.33451813
 0.01071353]",2021-05-16 20:32:59.223833
Neutral,4,"[2.98865489e-03 7.08935795e-06 1.15739085e-01 1.13737481e-02
 7.49185205e-01 1.16019078e-01 4.68719425e-03]",2021-05-16 20:33:00.865526
Neutral,4,"[9.8046158e-03 7.7383393e-06 4.1844428e-02 7.7057412e-05 7.8084654e-01
 1.6649525e-01 9.2429790e-04]",2021-05-16 20:33:00.953304
Neutral,4,"[1.2780755e-02 1.6758140e-04 2.6377225e-02 1.7453691e-03 7.8640217e-01
 1.7247224e-01 5.4515458e-05]",2021-05-16 20:33:01.338170
Sad,5,"[0.0991467  0.00199849 0.16502042 0.00641675 0.21687534 0.50935715
 0.00118513]",2021-05-16 20:33:01.549481
Fearful,2,"[2.2286234e-02 2.9536663e-04 3.2084948e-01 2.1457841e-01 2.4417397e-01
 1.8763423e-01 1.0182256e-02]",2021-05-16 20:33:01.652489
Sad,5,"[0.02420886 0.0005905  0.0536219  0.00736002 0.30173174 0.57124084
 0.04124606]",2021-05-16 20:33:01.751497
Sad,5,"[4.3995805e-02 2.3962402e-04 5.5328574e-02 7.3285480e-03 3.3498088e-01
 5.4364085e-01 1.4485645e-02]",2021-05-16 20:33:01.859504
Sad,5,"[0.05011515 0.00697604 0.13756587 0.19072527 0.21279621 0.39305308
 0.00876835]",2021-05-16 20:33:01.998091
Neutral,4,"[0.02014632 0.00222548 0.11809056 0.05895054 0.5714304  0.22176853
 0.00738817]",2021-05-16 20:33:02.105099
Neutral,4,"[0.03179367 0.00121893 0.08532446 0.0105905  0.5442215  0.3251379
 0.001713  ]",2021-05-16 20:33:02.213495
Neutral,4,"[0.05255866 0.00390837 0.05911142 0.00433302 0.6420429  0.23591697
 0.00212865]",2021-05-16 20:33:02.336700
Neutral,4,"[0.05752387 0.00587329 0.04663938 0.01215024 0.6135374  0.26030424
 0.00397165]",2021-05-16 20:33:02.462710
Neutral,4,"[1.4719367e-02 1.4324693e-04 5.2787930e-02 6.9703278e-03 7.8866297e-01
 1.3536701e-01 1.3492265e-03]",2021-05-16 20:33:02.556716
Neutral,4,"[1.3642186e-02 3.0268200e-05 2.3422513e-02 1.1235961e-03 8.2647049e-01
 1.3439217e-01 9.1876998e-04]",2021-05-16 20:33:02.836770
Neutral,4,"[1.32192625e-02 3.98878881e-04 3.12017687e-02 1.56113121e-03
 6.12788737e-01 3.37060571e-01 3.76963336e-03]",2021-05-16 20:33:02.934334
Neutral,4,"[0.03078699 0.0039704  0.04122317 0.00743188 0.6564541  0.25945073
 0.00068281]",2021-05-16 20:33:03.041478
Neutral,4,"[0.03710092 0.00275729 0.07696466 0.00102635 0.6113658  0.268839
 0.00194605]",2021-05-16 20:33:03.144596
Neutral,4,"[0.04391942 0.00598957 0.05638065 0.00088144 0.63004667 0.25910452
 0.0036778 ]",2021-05-16 20:33:03.245116
Neutral,4,"[1.5202444e-02 4.7210092e-04 3.6596693e-02 1.8664094e-03 5.4053652e-01
 4.0269518e-01 2.6306915e-03]",2021-05-16 20:33:03.351759
Neutral,4,"[1.4969131e-02 8.5695872e-05 3.4763843e-02 2.7212806e-04 6.6627908e-01
 2.8300878e-01 6.2137120e-04]",2021-05-16 20:33:03.448775
Neutral,4,"[0.02774266 0.00139608 0.04102362 0.00275587 0.6894758  0.2362188
 0.0013872 ]",2021-05-16 20:33:03.557493
Neutral,4,"[2.3518961e-02 1.6857019e-04 4.4514887e-02 6.7050388e-04 6.1247563e-01
 3.1740195e-01 1.2494745e-03]",2021-05-16 20:33:03.669507
Neutral,4,"[0.06254853 0.00157665 0.06249527 0.00234184 0.57260865 0.29650018
 0.00192892]",2021-05-16 20:33:03.774712
Neutral,4,"[0.04465533 0.00087405 0.05699424 0.00107805 0.67237717 0.22332221
 0.00069896]",2021-05-16 20:33:03.897239
Neutral,4,"[0.17796083 0.00385027 0.05864414 0.00167513 0.41040847 0.34667662
 0.00078453]",2021-05-16 20:33:03.998245
Neutral,4,"[0.10142861 0.00847489 0.07957114 0.00298503 0.5648578  0.24081638
 0.00186619]",2021-05-16 20:33:04.087252
Neutral,4,"[3.4619108e-02 8.7252859e-04 5.8704887e-02 3.8440095e-04 6.6900820e-01
 2.3594810e-01 4.6281659e-04]",2021-05-16 20:33:04.183785
Neutral,4,"[8.3805397e-03 2.6288177e-05 3.0156983e-02 4.1913349e-04 7.3813981e-01
 2.2210424e-01 7.7304791e-04]",2021-05-16 20:33:04.348577
Neutral,4,"[1.3178879e-02 1.2673810e-04 5.6479391e-02 3.9509796e-05 5.8431089e-01
 3.4499642e-01 8.6808484e-04]",2021-05-16 20:33:04.448727
Neutral,4,"[0.01596353 0.0006645  0.10885209 0.00060517 0.5830479  0.28768027
 0.00318652]",2021-05-16 20:33:04.537736
Neutral,4,"[3.0969687e-02 8.2578300e-04 8.2991533e-02 2.4140306e-04 5.3493500e-01
 3.4275523e-01 7.2813760e-03]",2021-05-16 20:33:04.640507
Neutral,4,"[3.1420473e-02 1.1388997e-03 8.1630312e-02 4.4744671e-04 6.5512782e-01
 2.2256659e-01 7.6684873e-03]",2021-05-16 20:33:04.805165
Neutral,4,"[2.9250337e-02 1.1973680e-03 1.3625059e-01 2.4096371e-04 4.5512569e-01
 3.7584019e-01 2.0948681e-03]",2021-05-16 20:33:04.928800
Neutral,4,"[1.30475145e-02 2.22541257e-05 4.83997688e-02 2.08881193e-05
 8.72838736e-01 6.46483377e-02 1.02254772e-03]",2021-05-16 20:33:05.025469
Neutral,4,"[3.1381257e-02 6.2764957e-05 6.3985214e-02 5.7969210e-05 5.9773266e-01
 3.0556166e-01 1.2184846e-03]",2021-05-16 20:33:05.127625
Neutral,4,"[1.1347610e-02 4.3871050e-06 3.3461884e-02 2.8228899e-06 8.9677095e-01
 5.8209959e-02 2.0236622e-04]",2021-05-16 20:33:05.222631
Neutral,4,"[3.0859005e-02 5.4606121e-06 2.8476123e-02 9.1149659e-06 8.4678894e-01
 9.3239523e-02 6.2178710e-04]",2021-05-16 20:33:05.337069
Neutral,4,"[3.2980651e-02 1.6182772e-05 3.0245565e-02 1.0288516e-05 7.7805507e-01
 1.5798604e-01 7.0618058e-04]",2021-05-16 20:33:05.461579
Neutral,4,"[2.9529545e-02 3.3840392e-05 4.3158446e-02 2.9146130e-04 7.6682472e-01
 1.5733300e-01 2.8289529e-03]",2021-05-16 20:33:05.573505
Neutral,4,"[1.5319344e-02 4.3373759e-05 3.1971332e-02 1.5567798e-04 7.2776061e-01
 2.2325258e-01 1.4970928e-03]",2021-05-16 20:33:05.662886
Neutral,4,"[1.1713825e-02 8.4431554e-07 4.0565412e-02 8.2402312e-06 8.5516572e-01
 9.2031702e-02 5.1416626e-04]",2021-05-16 20:33:05.816897
Neutral,4,"[4.1328850e-03 1.7904661e-06 2.8916910e-02 2.0557152e-05 9.1445374e-01
 5.2132010e-02 3.4221757e-04]",2021-05-16 20:33:05.980910
Neutral,4,"[9.13088489e-03 7.92203707e-07 3.35049219e-02 1.07356618e-06
 8.45457971e-01 1.11544564e-01 3.59717989e-04]",2021-05-16 20:33:06.225546
Neutral,4,"[9.0493914e-03 1.3508579e-05 3.4888394e-02 3.5122426e-05 8.8921595e-01
 6.5503716e-02 1.2940118e-03]",2021-05-16 20:33:06.356865
Neutral,4,"[2.7925804e-02 6.9122393e-06 3.4192294e-02 1.4020994e-05 7.7637923e-01
 1.6092758e-01 5.5416598e-04]",2021-05-16 20:33:06.465385
Neutral,4,"[2.9227672e-02 1.0764757e-05 2.3022300e-02 5.0821545e-05 7.3190993e-01
 2.1545573e-01 3.2273104e-04]",2021-05-16 20:33:06.568400
Neutral,4,"[6.45097392e-03 2.50441667e-06 2.16091387e-02 1.05834954e-06
 8.76308918e-01 9.55245867e-02 1.02900034e-04]",2021-05-16 20:33:06.708613
Neutral,4,"[1.7814551e-02 1.3502621e-05 1.4794422e-02 4.3560776e-05 8.2959759e-01
 1.3751960e-01 2.1682300e-04]",2021-05-16 20:33:06.801128
Neutral,4,"[1.9268433e-02 7.2945681e-06 5.3973097e-02 1.9810132e-05 7.1671337e-01
 2.0952462e-01 4.9337849e-04]",2021-05-16 20:33:06.907105
Neutral,4,"[1.5432141e-02 1.9431905e-06 1.4964842e-02 1.3517260e-05 8.5371947e-01
 1.1568875e-01 1.7947135e-04]",2021-05-16 20:33:07.023622
Neutral,4,"[2.7326198e-02 1.7270271e-05 1.6901435e-02 8.1716920e-05 8.0064350e-01
 1.5482549e-01 2.0435828e-04]",2021-05-16 20:33:07.165867
Neutral,4,"[4.6352290e-02 3.0766823e-05 2.6007796e-02 9.4861898e-05 7.3313808e-01
 1.9401531e-01 3.6086555e-04]",2021-05-16 20:33:07.274925
Neutral,4,"[1.1245576e-02 5.5834139e-06 2.6292013e-02 1.3303370e-06 8.6449873e-01
 9.7802080e-02 1.5472352e-04]",2021-05-16 20:33:07.388257
Neutral,4,"[7.3850970e-03 1.0644574e-06 2.2420015e-02 5.1507404e-06 7.9827118e-01
 1.7178416e-01 1.3331069e-04]",2021-05-16 20:33:07.488948
Neutral,4,"[2.7891351e-02 6.8124941e-06 2.6816642e-02 1.5554564e-05 8.1808394e-01
 1.2648708e-01 6.9862965e-04]",2021-05-16 20:33:07.603294
Neutral,4,"[1.2438280e-02 9.9481367e-06 2.0708790e-02 4.5940906e-06 8.1901538e-01
 1.4761727e-01 2.0577380e-04]",2021-05-16 20:33:07.702344
Neutral,4,"[1.5633291e-02 1.9489180e-06 1.8700490e-02 4.9236269e-06 8.0411363e-01
 1.6121268e-01 3.3298857e-04]",2021-05-16 20:33:07.816445
Neutral,4,"[1.0550741e-02 1.1564620e-05 4.3773703e-02 5.4305087e-06 7.1992153e-01
 2.2532412e-01 4.1282279e-04]",2021-05-16 20:33:07.911452
Neutral,4,"[1.34637775e-02 1.04278743e-05 3.12835537e-02 8.32648220e-06
 7.40857840e-01 2.14205310e-01 1.70678075e-04]",2021-05-16 20:33:08.023462
Neutral,4,"[2.1467304e-02 1.8553392e-05 2.8734723e-02 7.3927094e-06 7.5406647e-01
 1.9537044e-01 3.3515322e-04]",2021-05-16 20:33:08.214741
Neutral,4,"[1.5679389e-02 2.5933630e-06 3.7397597e-02 2.6133018e-06 7.9164582e-01
 1.5475269e-01 5.1926979e-04]",2021-05-16 20:33:08.327404
Neutral,4,"[4.0761590e-02 6.6546629e-05 3.3738803e-02 5.7784800e-05 6.8047416e-01
 2.4439903e-01 5.0212641e-04]",2021-05-16 20:33:08.556298
Neutral,4,"[3.2957684e-02 2.9897219e-05 1.9561227e-02 1.6064306e-04 7.0382583e-01
 2.4334596e-01 1.1871879e-04]",2021-05-16 20:33:08.688308
Neutral,4,"[2.0265989e-02 5.0255740e-06 5.2499309e-02 5.3271974e-06 7.2913295e-01
 1.9728290e-01 8.0854254e-04]",2021-05-16 20:33:08.811316
Neutral,4,"[1.1571379e-02 2.1607029e-06 3.2952450e-02 1.8460473e-06 8.4250242e-01
 1.1274707e-01 2.2264737e-04]",2021-05-16 20:33:08.906503
Neutral,4,"[2.6187543e-02 2.6481478e-06 1.9172169e-02 9.9399203e-06 7.7357101e-01
 1.8088375e-01 1.7300724e-04]",2021-05-16 20:33:09.049834
Neutral,4,"[1.4890729e-02 2.6305120e-06 4.3656040e-02 3.0855447e-06 8.1183463e-01
 1.2930028e-01 3.1259321e-04]",2021-05-16 20:33:09.150793
Neutral,4,"[6.4876736e-03 7.1182848e-07 1.1485838e-02 5.8641349e-06 9.4396180e-01
 3.7979688e-02 7.8440979e-05]",2021-05-16 20:33:09.247408
Neutral,4,"[1.2861166e-02 8.4155238e-07 2.1474777e-02 1.7053393e-06 8.7228739e-01
 9.3123831e-02 2.5030246e-04]",2021-05-16 20:33:09.440537
Neutral,4,"[3.5167274e-03 4.6672088e-07 1.3537559e-02 4.7267054e-06 9.6308589e-01
 1.9474175e-02 3.8042877e-04]",2021-05-16 20:33:09.772583
Neutral,4,"[4.1915745e-02 9.0997928e-05 4.6520215e-02 6.4353582e-05 6.7979366e-01
 2.2996266e-01 1.6523333e-03]",2021-05-16 20:33:10.292969
Neutral,4,"[1.7691899e-02 1.4270718e-05 2.9362997e-02 1.3649979e-05 8.8422650e-01
 6.6039294e-02 2.6514058e-03]",2021-05-16 20:33:10.687533
Neutral,4,"[2.2414075e-02 2.1172176e-05 2.6220471e-02 3.8728546e-04 7.7468324e-01
 1.7529997e-01 9.7369769e-04]",2021-05-16 20:33:10.974524
Neutral,4,"[4.2697024e-02 2.0299496e-05 4.9530279e-02 4.1882810e-03 8.2101321e-01
 7.9395838e-02 3.1551206e-03]",2021-05-16 20:33:11.070531
Neutral,4,"[2.9961900e-03 5.1694649e-08 3.7448306e-03 2.7783142e-04 9.6652371e-01
 1.9961586e-02 6.4958460e-03]",2021-05-16 20:33:11.377902
Neutral,4,"[9.3600433e-03 7.8040574e-07 4.1523678e-03 7.0442697e-03 8.9185858e-01
 6.6116780e-02 2.1467036e-02]",2021-05-16 20:33:11.470057
Neutral,4,"[0.09157752 0.00094185 0.04280404 0.02367597 0.6310962  0.15268134
 0.05722314]",2021-05-16 20:33:11.570355
