labels,classes,predictions,time
Happy,3,"[3.0785862e-02 5.3342221e-05 6.6980086e-02 3.4860095e-01 3.3984521e-01
 2.1236695e-01 1.3675847e-03]",2021-05-04 21:56:55.070903
Happy,3,"[2.5431918e-02 2.3657091e-04 6.0515765e-02 4.0438777e-01 3.6121118e-01
 1.4653562e-01 1.6811152e-03]",2021-05-04 21:56:55.158918
Happy,3,"[2.1726178e-02 8.4812338e-05 3.0160604e-02 4.8861718e-01 3.2374334e-01
 1.3368596e-01 1.9819431e-03]",2021-05-04 21:56:55.249580
Neutral,4,"[0.06935751 0.00056766 0.09994924 0.22359723 0.3955996  0.20928188
 0.00164688]",2021-05-04 21:56:55.338289
Happy,3,"[3.8142458e-02 1.2711078e-04 5.1847007e-02 4.1784185e-01 2.9473329e-01
 1.9650319e-01 8.0515700e-04]",2021-05-04 21:56:55.436243
Happy,3,"[2.5975375e-02 1.1057087e-05 1.7708242e-02 5.1853466e-01 3.8143575e-01
 5.5860735e-02 4.7410221e-04]",2021-05-04 21:56:55.535258
Neutral,4,"[0.09286437 0.00066266 0.11579477 0.26460636 0.31209737 0.21121569
 0.00275886]",2021-05-04 21:56:55.627276
Happy,3,"[5.5261296e-03 7.7622579e-05 1.2243733e-02 7.2671413e-01 2.3234801e-01
 2.2354865e-02 7.3553174e-04]",2021-05-04 21:56:55.714091
Happy,3,"[3.8604501e-03 4.9195089e-05 1.3947924e-02 7.0819861e-01 2.5031334e-01
 2.3349060e-02 2.8150520e-04]",2021-05-04 21:56:55.799102
Happy,3,"[5.0227563e-03 5.7934671e-05 1.2119249e-02 6.2505966e-01 3.1699994e-01
 4.0296294e-02 4.4417282e-04]",2021-05-04 21:56:55.888786
Happy,3,"[1.1501622e-02 2.6659164e-04 1.9786512e-02 6.4108062e-01 2.6700690e-01
 5.9736792e-02 6.2094221e-04]",2021-05-04 21:56:55.970230
Happy,3,"[3.3166597e-03 1.0156824e-04 1.4298133e-02 7.2017324e-01 2.4336110e-01
 1.8146116e-02 6.0318428e-04]",2021-05-04 21:56:56.070120
Happy,3,"[2.1169629e-02 9.7597520e-05 3.6579892e-02 4.3642029e-01 4.1576016e-01
 8.8813692e-02 1.1587400e-03]",2021-05-04 21:56:56.152127
Happy,3,"[1.1001413e-02 3.8761325e-04 2.8539289e-02 7.3866898e-01 1.6750273e-01
 5.3188689e-02 7.1134273e-04]",2021-05-04 21:56:56.234643
Happy,3,"[1.9245099e-02 7.0811053e-05 5.6951541e-02 4.2433327e-01 4.0572202e-01
 9.3021147e-02 6.5610203e-04]",2021-05-04 21:56:56.335193
Happy,3,"[1.7470602e-02 5.0014813e-05 3.2191172e-02 4.6159330e-01 4.2305636e-01
 6.4894333e-02 7.4433279e-04]",2021-05-04 21:56:56.428109
Happy,3,"[7.62960454e-03 8.57463237e-05 1.15084285e-02 7.83496499e-01
 1.55420676e-01 4.11872864e-02 6.71744987e-04]",2021-05-04 21:56:56.513873
Happy,3,"[1.2961874e-02 9.6604497e-05 4.1170854e-02 5.0726426e-01 3.8359472e-01
 5.4085433e-02 8.2627329e-04]",2021-05-04 21:56:56.597888
Happy,3,"[1.7797649e-03 6.3767016e-05 9.2856502e-03 8.2122314e-01 1.5602005e-01
 1.1230046e-02 3.9764505e-04]",2021-05-04 21:56:56.694723
Happy,3,"[2.1774461e-03 1.0795657e-04 7.8482879e-03 8.2688761e-01 1.5083493e-01
 1.1598470e-02 5.4535194e-04]",2021-05-04 21:56:56.781479
Happy,3,"[7.8625744e-03 1.6631566e-04 1.4431054e-02 7.1786386e-01 2.2493248e-01
 3.4491021e-02 2.5270347e-04]",2021-05-04 21:56:56.867992
Happy,3,"[0.0363593  0.00168263 0.06359173 0.47904813 0.288019   0.1298046
 0.00149458]",2021-05-04 21:56:56.963259
Happy,3,"[2.6351815e-02 2.0988465e-04 6.2071648e-03 7.7711344e-01 1.4199702e-01
 4.7256388e-02 8.6427404e-04]",2021-05-04 21:56:57.050024
Happy,3,"[2.5343576e-03 4.9138518e-05 4.1512656e-03 8.3981687e-01 1.1517035e-01
 3.7443101e-02 8.3494739e-04]",2021-05-04 21:56:57.145287
Happy,3,"[2.4779695e-03 7.2717303e-05 7.6728752e-03 8.1501293e-01 1.4093783e-01
 3.3568040e-02 2.5754131e-04]",2021-05-04 21:56:57.238090
Happy,3,"[0.08881886 0.00104998 0.08145357 0.32485804 0.2303295  0.2719105
 0.00157958]",2021-05-04 21:56:57.315255
Happy,3,"[0.02216864 0.0006007  0.0339133  0.57474494 0.21441771 0.1532409
 0.00091382]",2021-05-04 21:56:57.397280
Happy,3,"[3.6064086e-03 1.9183497e-04 1.2213605e-02 7.6656795e-01 1.9181998e-01
 2.4765695e-02 8.3449791e-04]",2021-05-04 21:56:57.491295
Happy,3,"[7.2089154e-03 4.3567858e-04 2.2803959e-02 7.3430377e-01 1.9509336e-01
 3.9575279e-02 5.7891849e-04]",2021-05-04 21:56:57.589669
Happy,3,"[2.8944928e-02 1.9612911e-04 7.5865760e-02 3.9377099e-01 3.7206104e-01
 1.2773661e-01 1.4244842e-03]",2021-05-04 21:56:57.686862
Neutral,4,"[2.8072119e-02 2.5623327e-04 1.1424009e-01 2.9874396e-01 3.8986418e-01
 1.6760910e-01 1.2143392e-03]",2021-05-04 21:56:57.775406
Happy,3,"[5.4626395e-03 2.9634594e-04 3.3436660e-02 6.5428632e-01 2.6096031e-01
 4.5185249e-02 3.7243773e-04]",2021-05-04 21:56:57.857411
Happy,3,"[0.04419144 0.00111253 0.04397028 0.47958297 0.15687694 0.27317983
 0.00108602]",2021-05-04 21:56:57.954583
Happy,3,"[6.1497428e-02 4.0063934e-04 4.4118334e-02 4.7742003e-01 1.7149864e-01
 2.4412480e-01 9.4004511e-04]",2021-05-04 21:56:58.040745
Happy,3,"[2.4384368e-02 1.8790983e-04 1.6923010e-02 6.8710220e-01 1.9978805e-01
 7.0631608e-02 9.8293810e-04]",2021-05-04 21:56:58.121754
Sad,5,"[0.08887275 0.00047054 0.08910858 0.27607778 0.18244573 0.36196613
 0.00105843]",2021-05-04 21:56:58.203439
Happy,3,"[1.5759144e-02 3.6301968e-05 6.0624084e-03 7.6700151e-01 1.2815733e-01
 8.2727015e-02 2.5629697e-04]",2021-05-04 21:56:58.297570
Happy,3,"[1.0713617e-02 1.0769764e-04 1.3949976e-02 6.6487545e-01 2.1236271e-01
 9.7455986e-02 5.3455046e-04]",2021-05-04 21:56:58.389577
Happy,3,"[5.4088261e-02 4.5310665e-04 1.6302066e-02 5.1348931e-01 1.6017480e-01
 2.5458372e-01 9.0873649e-04]",2021-05-04 21:56:58.472219
Happy,3,"[1.7697398e-02 4.1433371e-04 3.3415500e-02 6.1255443e-01 1.5669337e-01
 1.7808764e-01 1.1374077e-03]",2021-05-04 21:56:58.563956
Happy,3,"[9.1267368e-03 6.1193510e-04 5.1394757e-02 7.1841621e-01 1.4181150e-01
 7.6674119e-02 1.9647055e-03]",2021-05-04 21:56:58.662275
Happy,3,"[0.04846644 0.00305516 0.11889807 0.3639662  0.21765012 0.24024546
 0.00771851]",2021-05-04 21:56:58.756270
Happy,3,"[7.4873902e-03 1.7669785e-04 3.8534027e-02 7.0471209e-01 1.5471634e-01
 9.4010554e-02 3.6284601e-04]",2021-05-04 21:56:58.843780
Happy,3,"[0.01792989 0.00238229 0.07617211 0.5501477  0.24430937 0.10771415
 0.00134445]",2021-05-04 21:56:58.921786
Happy,3,"[0.0300176  0.00319198 0.10016286 0.5426498  0.14482872 0.17699865
 0.0021503 ]",2021-05-04 21:56:59.003759
Happy,3,"[0.016345   0.0011152  0.11801542 0.5471942  0.23759975 0.07836031
 0.00137009]",2021-05-04 21:56:59.084765
Happy,3,"[0.02161573 0.0080466  0.12428714 0.47279486 0.13191323 0.239932
 0.00141049]",2021-05-04 21:56:59.156829
Happy,3,"[0.01662287 0.00569965 0.0736004  0.56621486 0.17645228 0.1601087
 0.00130121]",2021-05-04 21:56:59.241462
Happy,3,"[0.01624729 0.00509561 0.10558703 0.5773117  0.18455769 0.10900018
 0.00220058]",2021-05-04 21:56:59.319976
Happy,3,"[0.03323967 0.0153722  0.16185199 0.32687652 0.24950157 0.2080381
 0.00512001]",2021-05-04 21:56:59.399712
Happy,3,"[0.02033145 0.00255708 0.13068098 0.5093448  0.13897616 0.19568944
 0.00242005]",2021-05-04 21:56:59.489650
Neutral,4,"[0.038034   0.00157894 0.23838559 0.16349512 0.40670618 0.14854942
 0.00325078]",2021-05-04 21:56:59.564655
Happy,3,"[0.02487613 0.0022185  0.18597706 0.3451072  0.2624123  0.17646539
 0.00294344]",2021-05-04 21:56:59.657084
Happy,3,"[0.03065811 0.00263788 0.1426994  0.37986988 0.35137013 0.09035929
 0.00240532]",2021-05-04 21:56:59.744899
Happy,3,"[0.0593678  0.0075606  0.18640849 0.41974786 0.21818689 0.1040094
 0.00471902]",2021-05-04 21:56:59.834917
Happy,3,"[0.01842638 0.00132886 0.0560381  0.46438578 0.3815651  0.07601993
 0.00223581]",2021-05-04 21:57:00.077835
Happy,3,"[0.03587879 0.01724459 0.09527284 0.4458037  0.28873023 0.11143921
 0.00563056]",2021-05-04 21:57:00.167228
Happy,3,"[0.01166317 0.00349596 0.04544546 0.5686634  0.31934097 0.04845079
 0.00294031]",2021-05-04 21:57:00.246236
Happy,3,"[0.01820312 0.00122417 0.0488269  0.60525864 0.28265864 0.03435259
 0.00947603]",2021-05-04 21:57:00.322389
Happy,3,"[0.01868883 0.00318629 0.05483774 0.60757464 0.2770966  0.03343982
 0.0051761 ]",2021-05-04 21:57:00.412304
Happy,3,"[0.01385039 0.00149499 0.04024614 0.49836403 0.41001907 0.03355964
 0.00246571]",2021-05-04 21:57:00.497599
Happy,3,"[1.04557155e-02 4.81494266e-04 2.35220715e-02 6.34042382e-01
 3.11422169e-01 1.59450788e-02 4.13111923e-03]",2021-05-04 21:57:00.583915
Happy,3,"[0.01764782 0.00296547 0.05023269 0.48853168 0.38836506 0.04363934
 0.00861783]",2021-05-04 21:57:00.673611
Happy,3,"[0.01107224 0.00083434 0.01804657 0.7565973  0.18711694 0.02390536
 0.00242741]",2021-05-04 21:57:00.765581
Happy,3,"[0.01835826 0.00242262 0.03175941 0.5600216  0.35175475 0.033488
 0.0021954 ]",2021-05-04 21:57:00.859095
Happy,3,"[0.02877462 0.00170748 0.03959065 0.627272   0.24003965 0.05975745
 0.00285815]",2021-05-04 21:57:00.935119
Happy,3,"[1.25677679e-02 6.71819958e-04 1.84743199e-02 8.26596737e-01
 1.25498354e-01 1.51096815e-02 1.08123338e-03]",2021-05-04 21:57:01.014560
Happy,3,"[7.0647448e-03 4.2461962e-04 1.0789598e-02 7.9253662e-01 1.7304634e-01
 1.5789762e-02 3.4821260e-04]",2021-05-04 21:57:01.092682
Happy,3,"[0.00959169 0.00075122 0.01716615 0.688003   0.26615134 0.01568266
 0.00265392]",2021-05-04 21:57:01.180696
Happy,3,"[1.04159815e-02 6.08427392e-04 9.87706520e-03 7.59188235e-01
 2.00729623e-01 1.80306323e-02 1.14999770e-03]",2021-05-04 21:57:01.271235
Happy,3,"[0.01609645 0.00248673 0.02396735 0.6493178  0.2638028  0.03888511
 0.00544381]",2021-05-04 21:57:01.367422
Happy,3,"[0.05465427 0.00907866 0.07143747 0.4126385  0.39303514 0.04929129
 0.00986461]",2021-05-04 21:57:01.460005
Happy,3,"[0.01584297 0.00154581 0.02938991 0.76948416 0.14076634 0.03883706
 0.00413378]",2021-05-04 21:57:01.554020
Happy,3,"[0.08995397 0.01013469 0.07940763 0.45902115 0.29273686 0.06074044
 0.00800523]",2021-05-04 21:57:01.637542
Happy,3,"[1.4547595e-02 4.3621333e-04 1.6854761e-02 6.5529895e-01 2.8834608e-01
 2.3577694e-02 9.3863875e-04]",2021-05-04 21:57:01.730099
Happy,3,"[0.01641417 0.00531011 0.04894019 0.4476423  0.43926233 0.03535778
 0.00707315]",2021-05-04 21:57:01.818840
Neutral,4,"[0.04845371 0.00832046 0.22768998 0.2500863  0.26236016 0.14518595
 0.05790343]",2021-05-04 21:57:01.897848
Fearful,2,"[0.05884663 0.00119815 0.44371468 0.24711837 0.02212578 0.19740075
 0.0295957 ]",2021-05-04 21:57:02.010779
Fearful,2,"[0.00817051 0.00134974 0.6247729  0.23158719 0.01891059 0.03843584
 0.07677311]",2021-05-04 21:57:02.104410
Happy,3,"[1.2635294e-02 2.1847128e-04 3.6738661e-01 5.3199470e-01 7.0825852e-03
 6.1300326e-02 1.9381991e-02]",2021-05-04 21:57:02.191939
Happy,3,"[1.40977055e-02 2.75137834e-04 2.74629354e-01 4.89203721e-01
 1.40013853e-02 1.36366799e-01 7.14259073e-02]",2021-05-04 21:57:02.281944
Happy,3,"[5.0080512e-03 3.7039159e-04 2.0641865e-01 5.8026475e-01 1.2508808e-02
 1.3362521e-01 6.1804257e-02]",2021-05-04 21:57:02.377461
Happy,3,"[0.00734557 0.00118068 0.38425496 0.4038061  0.01306368 0.13768351
 0.05266568]",2021-05-04 21:57:02.473983
Happy,3,"[0.02005626 0.00373716 0.37825966 0.40407148 0.05964881 0.10114499
 0.03308157]",2021-05-04 21:57:02.574989
Happy,3,"[1.6420485e-02 2.5972581e-04 3.2887986e-01 4.8136035e-01 2.1637481e-02
 7.9119474e-02 7.2322674e-02]",2021-05-04 21:57:02.666995
Happy,3,"[1.6759392e-02 2.3863451e-04 2.5980222e-01 6.4999306e-01 9.6369125e-03
 5.4812357e-02 8.7574879e-03]",2021-05-04 21:57:02.824121
Happy,3,"[0.05657662 0.0011226  0.24592774 0.5600396  0.02243086 0.06572815
 0.04817442]",2021-05-04 21:57:03.113471
Happy,3,"[0.07353584 0.00194358 0.19863592 0.4440853  0.16811715 0.09972458
 0.01395757]",2021-05-04 21:57:03.213246
Happy,3,"[4.0308885e-02 1.6196398e-04 1.7297812e-01 3.8415453e-01 2.8755245e-01
 1.0774787e-01 7.0962161e-03]",2021-05-04 21:57:03.300756
Happy,3,"[8.1438143e-03 3.1142856e-04 7.7669598e-02 8.0704701e-01 3.2873146e-02
 4.0231060e-02 3.3723947e-02]",2021-05-04 21:57:03.482282
Happy,3,"[0.05515499 0.00205163 0.2841038  0.3089253  0.16556826 0.17796375
 0.0062323 ]",2021-05-04 21:57:03.577548
Happy,3,"[0.01748962 0.0026715  0.29820082 0.48953035 0.03673585 0.10772495
 0.04764685]",2021-05-04 21:57:03.659260
Happy,3,"[3.7099279e-02 4.5527131e-04 2.0260718e-01 5.9669846e-01 1.8156141e-02
 1.1324300e-01 3.1740684e-02]",2021-05-04 21:57:03.827801
Happy,3,"[0.02822128 0.00088187 0.11166412 0.62275136 0.18483871 0.04602073
 0.00562197]",2021-05-04 21:57:04.234834
Happy,3,"[4.2745758e-02 1.6208075e-04 1.3444068e-01 7.0510334e-01 2.1311861e-02
 5.7942431e-02 3.8293820e-02]",2021-05-04 21:57:04.341843
Happy,3,"[0.01695853 0.00093324 0.19016676 0.6571673  0.02670392 0.07551297
 0.0325573 ]",2021-05-04 21:57:04.510054
Fearful,2,"[0.07329796 0.0068327  0.42748237 0.27868596 0.13559695 0.06810825
 0.00999583]",2021-05-04 21:57:05.502247
Happy,3,"[0.04109974 0.00214358 0.20307994 0.48844227 0.10719453 0.15274163
 0.00529831]",2021-05-04 21:57:06.368527
Fearful,2,"[0.06353381 0.01008012 0.381975   0.23218273 0.0298874  0.2690562
 0.01328475]",2021-05-04 21:57:06.455788
Fearful,2,"[0.07636292 0.01373423 0.4236094  0.2918465  0.06021381 0.11753545
 0.01669774]",2021-05-04 21:57:06.533757
Happy,3,"[1.30206207e-02 2.73978600e-04 3.22375894e-01 5.31329870e-01
 1.55536253e-02 1.10754706e-01 6.69126352e-03]",2021-05-04 21:57:06.618570
Happy,3,"[1.6674964e-02 4.1677433e-04 1.4448708e-01 5.7822901e-01 5.9329148e-02
 1.9399168e-01 6.8712705e-03]",2021-05-04 21:57:06.711708
Happy,3,"[0.02151909 0.00184138 0.04748159 0.47230107 0.30509833 0.14939857
 0.00236003]",2021-05-04 21:57:06.789715
Happy,3,"[8.6004995e-03 4.4168023e-04 1.7935924e-02 5.5233288e-01 3.6164251e-01
 5.6174129e-02 2.8724147e-03]",2021-05-04 21:57:06.871895
Happy,3,"[0.07889478 0.00195436 0.09639291 0.30270374 0.29160443 0.22607647
 0.00237334]",2021-05-04 21:57:06.953413
Neutral,4,"[0.03053758 0.0059374  0.14744124 0.29353923 0.42524704 0.08995499
 0.00734247]",2021-05-04 21:57:07.041216
Neutral,4,"[0.04245301 0.01222318 0.15535183 0.23898722 0.3831135  0.16289747
 0.0049738 ]",2021-05-04 21:57:07.121222
Neutral,4,"[0.03306198 0.00431889 0.07709623 0.28008318 0.50332355 0.09683323
 0.00528301]",2021-05-04 21:57:07.205235
Neutral,4,"[0.08214553 0.0147792  0.08310585 0.26324975 0.34323454 0.20925006
 0.0042351 ]",2021-05-04 21:57:07.295396
Neutral,4,"[0.02528443 0.00181547 0.07198204 0.17211887 0.57714117 0.14652996
 0.00512807]",2021-05-04 21:57:07.378403
Happy,3,"[0.05791067 0.01003612 0.06159056 0.3695455  0.3416928  0.15590814
 0.00331611]",2021-05-04 21:57:07.476270
Neutral,4,"[0.03067302 0.00440167 0.0608587  0.22848894 0.56656206 0.10493965
 0.00407602]",2021-05-04 21:57:07.561180
Neutral,4,"[0.04529262 0.00694219 0.05711452 0.27956623 0.49390873 0.1139353
 0.00324039]",2021-05-04 21:57:07.646748
Neutral,4,"[0.04197539 0.00896358 0.08893864 0.20186369 0.47633824 0.176577
 0.00534332]",2021-05-04 21:57:07.739557
Happy,3,"[0.05531319 0.00666365 0.0889104  0.41574442 0.27355775 0.15608701
 0.00372358]",2021-05-04 21:57:07.834578
Neutral,4,"[0.0502669  0.00500902 0.10332964 0.24678282 0.3535481  0.2297449
 0.0113186 ]",2021-05-04 21:57:07.931566
Happy,3,"[0.07178354 0.0047994  0.11720113 0.37622118 0.31378892 0.10661534
 0.00959054]",2021-05-04 21:57:08.007877
Happy,3,"[0.05548798 0.00840858 0.09540281 0.51756114 0.21553333 0.10583623
 0.00176991]",2021-05-04 21:57:08.098015
Happy,3,"[0.06175618 0.00760112 0.09652741 0.4414147  0.3045917  0.08637114
 0.00173773]",2021-05-04 21:57:08.177021
Neutral,4,"[0.0199634  0.00120347 0.05278671 0.34020558 0.49686444 0.08522648
 0.00374994]",2021-05-04 21:57:08.264028
Neutral,4,"[0.03068293 0.00422594 0.1056179  0.3310961  0.41194314 0.11285993
 0.00357413]",2021-05-04 21:57:08.355040
Happy,3,"[0.03984196 0.0143941  0.08705356 0.43391797 0.337941   0.08423864
 0.00261275]",2021-05-04 21:57:08.447880
Happy,3,"[0.02816984 0.00384776 0.04482156 0.47676077 0.3133207  0.12609814
 0.00698121]",2021-05-04 21:57:08.538050
Happy,3,"[0.01604104 0.00242882 0.04969117 0.5959702  0.2650351  0.06708339
 0.00375029]",2021-05-04 21:57:08.616287
Sad,5,"[0.0888765  0.01761521 0.12778173 0.24317752 0.2528882  0.26417258
 0.00548818]",2021-05-04 21:57:08.696204
Neutral,4,"[0.07542456 0.01907348 0.11144359 0.20007133 0.29455894 0.28784844
 0.01157958]",2021-05-04 21:57:08.778253
Happy,3,"[0.0455647  0.01158259 0.06089851 0.3842547  0.32071498 0.1640916
 0.01289291]",2021-05-04 21:57:08.878419
Happy,3,"[0.10585615 0.02862805 0.09051406 0.276603   0.2238442  0.2671174
 0.00743707]",2021-05-04 21:57:08.969438
Sad,5,"[0.07212994 0.01058195 0.11721457 0.20762086 0.2700723  0.31106722
 0.0113132 ]",2021-05-04 21:57:09.057565
Happy,3,"[0.04309945 0.00716474 0.10378569 0.38242552 0.33181348 0.11983623
 0.01187497]",2021-05-04 21:57:09.150904
Neutral,4,"[0.07655177 0.01846219 0.13870092 0.23139954 0.26462236 0.256444
 0.01381922]",2021-05-04 21:57:09.229246
Sad,5,"[0.08299097 0.00985965 0.1023652  0.2616159  0.21295664 0.32201773
 0.0081939 ]",2021-05-04 21:57:09.313629
Happy,3,"[0.05757979 0.01852583 0.12117092 0.3475855  0.26271018 0.18271856
 0.00970923]",2021-05-04 21:57:09.401645
Neutral,4,"[0.06549566 0.00877515 0.11732993 0.2913092  0.35277465 0.15084118
 0.01347423]",2021-05-04 21:57:09.479659
Neutral,4,"[0.08928601 0.02051761 0.12758538 0.22570677 0.29003444 0.23570012
 0.01116971]",2021-05-04 21:57:09.564216
Sad,5,"[0.09236645 0.0169694  0.1103437  0.24885707 0.20022821 0.3172095
 0.01402568]",2021-05-04 21:57:09.655755
Sad,5,"[0.15046829 0.02812138 0.09639683 0.12816957 0.163835   0.4266
 0.00640892]",2021-05-04 21:57:09.754743
Sad,5,"[0.13053311 0.02932446 0.15368518 0.21356173 0.21844086 0.24998567
 0.00446897]",2021-05-04 21:57:09.845246
Sad,5,"[0.1090727  0.02381693 0.12723179 0.14772853 0.28876165 0.29898417
 0.00440423]",2021-05-04 21:57:09.937564
Neutral,4,"[0.05763298 0.01057165 0.14377977 0.10042621 0.45646182 0.227135
 0.00399263]",2021-05-04 21:57:10.020079
Neutral,4,"[0.15755431 0.05488208 0.09759363 0.14038338 0.29018357 0.25341251
 0.00599049]",2021-05-04 21:57:10.100084
Neutral,4,"[0.09453472 0.0080259  0.14961728 0.16302498 0.3603221  0.22133961
 0.00313545]",2021-05-04 21:57:10.187559
Neutral,4,"[0.08400061 0.00864481 0.15668269 0.14715205 0.37325472 0.22703642
 0.00322867]",2021-05-04 21:57:10.264574
Sad,5,"[0.09046285 0.01154351 0.15607455 0.08894118 0.27507544 0.37429935
 0.00360318]",2021-05-04 21:57:10.350705
Neutral,4,"[0.11583323 0.03636586 0.21056883 0.06334298 0.3935269  0.17043912
 0.00992304]",2021-05-04 21:57:10.445731
Fearful,2,"[0.15002851 0.0322389  0.28410873 0.08597873 0.2483067  0.1920215
 0.00731692]",2021-05-04 21:57:10.539724
Neutral,4,"[0.13106687 0.03525275 0.26616436 0.06928481 0.29144052 0.20293595
 0.00385474]",2021-05-04 21:57:10.627575
Neutral,4,"[0.13709976 0.01721205 0.14021766 0.15856476 0.28484705 0.25898328
 0.00307542]",2021-05-04 21:57:10.720565
Neutral,4,"[0.07727135 0.01039983 0.27737945 0.07741599 0.31332263 0.24185921
 0.00235163]",2021-05-04 21:57:10.816287
Sad,5,"[0.1428661  0.01391838 0.20215634 0.08383232 0.20117456 0.35311747
 0.00293481]",2021-05-04 21:57:10.914299
Neutral,4,"[0.126765   0.01894387 0.28938487 0.0722451  0.3011459  0.18907312
 0.00244218]",2021-05-04 21:57:11.001986
Neutral,4,"[0.09456941 0.02698932 0.11891562 0.15012537 0.3548142  0.24419147
 0.01039463]",2021-05-04 21:57:11.084991
Fearful,2,"[0.10039642 0.02798432 0.32164958 0.07577535 0.30741882 0.16476193
 0.00201366]",2021-05-04 21:57:11.174957
Neutral,4,"[0.13072765 0.04849164 0.23220949 0.0476043  0.3174625  0.22138454
 0.00211991]",2021-05-04 21:57:11.266568
Neutral,4,"[0.09503468 0.01368516 0.2890648  0.03252634 0.30023327 0.2670091
 0.00244673]",2021-05-04 21:57:11.346082
Fearful,2,"[0.08647269 0.01512843 0.30340287 0.05795129 0.2830182  0.25192878
 0.00209767]",2021-05-04 21:57:11.433716
Neutral,4,"[0.12380973 0.01481655 0.28932306 0.04040962 0.30138588 0.2267078
 0.00354736]",2021-05-04 21:57:11.518705
Neutral,4,"[0.10411337 0.01715072 0.26832226 0.04909788 0.29444984 0.26414907
 0.00271685]",2021-05-04 21:57:11.610447
Sad,5,"[0.10693432 0.01216054 0.19946687 0.02499647 0.2261145  0.42906922
 0.00125811]",2021-05-04 21:57:11.694462
Neutral,4,"[0.05590927 0.02390577 0.23839521 0.07173423 0.4592157  0.14855175
 0.00228813]",2021-05-04 21:57:11.783486
Neutral,4,"[0.07751645 0.01983018 0.22298305 0.05874374 0.37495452 0.24326867
 0.00270335]",2021-05-04 21:57:11.862493
Neutral,4,"[0.0922982  0.0297611  0.18364325 0.06808156 0.36953026 0.2530398
 0.00364597]",2021-05-04 21:57:11.947634
Neutral,4,"[0.10469332 0.03107001 0.18278778 0.09561896 0.35210195 0.2291001
 0.00462784]",2021-05-04 21:57:12.040817
Neutral,4,"[0.09369417 0.03155283 0.13242076 0.10695883 0.43332943 0.18668495
 0.01535906]",2021-05-04 21:57:12.129956
Neutral,4,"[0.1219285  0.03751979 0.16296087 0.10939573 0.30556285 0.25637975
 0.00625242]",2021-05-04 21:57:12.206205
Neutral,4,"[0.12666595 0.03629259 0.15754484 0.0786894  0.37151814 0.22254176
 0.00674745]",2021-05-04 21:57:12.289071
Sad,5,"[0.14558835 0.0305153  0.20925052 0.04792385 0.27061206 0.2887835
 0.00732639]",2021-05-04 21:57:12.386599
Neutral,4,"[0.08746756 0.03147081 0.19849423 0.03883613 0.34539798 0.295676
 0.00265736]",2021-05-04 21:57:12.481557
Sad,5,"[0.13360001 0.03738908 0.17249596 0.06894565 0.22203405 0.35889378
 0.00664148]",2021-05-04 21:57:12.567560
Sad,5,"[0.13476528 0.02663849 0.157729   0.08185665 0.2540228  0.3352409
 0.00974694]",2021-05-04 21:57:12.660562
Sad,5,"[0.06019647 0.00481415 0.23517902 0.05682435 0.3096653  0.32988504
 0.00343565]",2021-05-04 21:57:12.743245
Neutral,4,"[0.13175379 0.01666077 0.19875354 0.0802228  0.28104892 0.27913526
 0.01242487]",2021-05-04 21:57:12.816759
Neutral,4,"[0.08856089 0.00908507 0.24878486 0.08863737 0.40475005 0.14149976
 0.018682  ]",2021-05-04 21:57:12.899771
Sad,5,"[0.15678705 0.05709233 0.17350997 0.12375366 0.2310712  0.23854946
 0.01923626]",2021-05-04 21:57:12.988919
Neutral,4,"[0.12714782 0.04294435 0.16736601 0.1503017  0.28775766 0.2074653
 0.0170172 ]",2021-05-04 21:57:13.070930
Neutral,4,"[0.08789004 0.03153791 0.13627285 0.04656598 0.53304195 0.16307598
 0.00161524]",2021-05-04 21:57:13.155966
Neutral,4,"[0.08328984 0.01619664 0.09929734 0.12353712 0.4901668  0.17616785
 0.01134438]",2021-05-04 21:57:13.417208
Neutral,4,"[0.12566435 0.05628343 0.08183658 0.13516079 0.4706734  0.12282401
 0.00755754]",2021-05-04 21:57:13.509871
Neutral,4,"[0.11431585 0.00949463 0.06827286 0.29245567 0.3467777  0.16193624
 0.00674705]",2021-05-04 21:57:13.595872
Neutral,4,"[0.09530962 0.02598938 0.06434699 0.06784386 0.5951303  0.14866515
 0.00271466]",2021-05-04 21:57:13.690591
Neutral,4,"[0.08923634 0.05301756 0.07331979 0.06298817 0.5940138  0.12337664
 0.00404776]",2021-05-04 21:57:13.784573
Neutral,4,"[0.12082903 0.02300185 0.07341583 0.12810774 0.41866073 0.23147406
 0.00451067]",2021-05-04 21:57:13.874592
Neutral,4,"[0.13213773 0.02061813 0.08050576 0.09113371 0.5039468  0.16761191
 0.00404594]",2021-05-04 21:57:13.962602
Neutral,4,"[0.1534669  0.04739684 0.07471066 0.09615183 0.47328785 0.14857432
 0.00641164]",2021-05-04 21:57:14.055997
Neutral,4,"[0.1254825  0.02477071 0.07103461 0.19780919 0.44006404 0.13741967
 0.00341931]",2021-05-04 21:57:14.141907
Neutral,4,"[0.13606343 0.0151829  0.06110617 0.12120044 0.49620134 0.16184027
 0.00840542]",2021-05-04 21:57:14.223438
Sad,5,"[0.11580109 0.00804974 0.07484714 0.09204655 0.33940274 0.3627184
 0.00713439]",2021-05-04 21:57:14.320452
Neutral,4,"[0.13495743 0.02335867 0.08597814 0.16821647 0.38739955 0.19040702
 0.00968271]",2021-05-04 21:57:14.411848
