labels,classes,predictions,time
Neutral,4,"[3.0087013e-02 3.3998451e-05 6.7412779e-02 1.6802694e-03 7.3709744e-01
 1.6364996e-01 3.8546863e-05]",2021-05-04 19:33:25.268040
Neutral,4,"[1.5929144e-02 1.0804176e-05 1.3077617e-01 1.7140327e-02 7.0400643e-01
 1.3193414e-01 2.0290189e-04]",2021-05-04 19:33:25.348742
Neutral,4,"[2.0878078e-02 1.1395152e-05 5.5117935e-02 1.6065143e-03 7.5163418e-01
 1.7072293e-01 2.8971141e-05]",2021-05-04 19:33:25.432794
Neutral,4,"[2.72984486e-02 4.49997387e-05 1.16451874e-01 8.78056395e-04
 6.19799554e-01 2.35506758e-01 2.03248746e-05]",2021-05-04 19:33:25.517998
Neutral,4,"[2.2028821e-02 5.5438915e-05 5.2868284e-02 7.4485233e-03 7.4294508e-01
 1.7449635e-01 1.5749369e-04]",2021-05-04 19:33:25.597006
Neutral,4,"[4.47210893e-02 3.75516247e-05 8.16834271e-02 1.41946105e-02
 6.82357550e-01 1.76811203e-01 1.94684806e-04]",2021-05-04 19:33:25.681024
Neutral,4,"[4.0970549e-02 3.8533998e-04 1.4576459e-01 7.8227688e-03 6.8604988e-01
 1.1879531e-01 2.1151640e-04]",2021-05-04 19:33:25.765535
Neutral,4,"[4.4881381e-02 6.7607255e-04 1.3449664e-01 9.0134619e-03 7.0093399e-01
 1.0954531e-01 4.5305121e-04]",2021-05-04 19:33:25.838547
Neutral,4,"[7.5405344e-02 4.9008254e-04 1.1145664e-01 9.9981595e-03 6.8437356e-01
 1.1706988e-01 1.2062952e-03]",2021-05-04 19:33:25.917927
Neutral,4,"[0.05476341 0.00155177 0.26367924 0.00574086 0.579321   0.09332602
 0.0016177 ]",2021-05-04 19:33:25.995937
Neutral,4,"[0.0753646  0.00674929 0.30926237 0.00713357 0.44453052 0.15367368
 0.00328603]",2021-05-04 19:33:26.075481
Neutral,4,"[5.7604175e-02 1.0644593e-03 1.9591340e-01 5.2760057e-03 5.6000817e-01
 1.7995596e-01 1.7785975e-04]",2021-05-04 19:33:26.157264
Neutral,4,"[3.0431716e-02 1.1117298e-04 1.5346609e-01 4.5151324e-03 5.6527883e-01
 2.4602154e-01 1.7558670e-04]",2021-05-04 19:33:26.227805
Neutral,4,"[3.07111163e-02 1.19643526e-04 1.60373047e-01 4.48733428e-03
 6.66594565e-01 1.37387201e-01 3.27181275e-04]",2021-05-04 19:33:26.314414
Neutral,4,"[3.07314247e-02 1.00529694e-04 1.53588638e-01 5.89844584e-03
 6.45722270e-01 1.63826108e-01 1.32659843e-04]",2021-05-04 19:33:26.391113
Neutral,4,"[5.86566404e-02 8.06741518e-05 1.58637285e-01 1.07317725e-02
 6.50668561e-01 1.20841824e-01 3.83199629e-04]",2021-05-04 19:33:26.468628
Neutral,4,"[5.0977446e-02 3.0891600e-04 2.7099115e-01 1.0380579e-02 4.8574087e-01
 1.8139745e-01 2.0344494e-04]",2021-05-04 19:33:26.552636
Neutral,4,"[3.7799370e-02 1.4443533e-04 8.9586176e-02 2.4782564e-03 7.3820037e-01
 1.3166337e-01 1.2792295e-04]",2021-05-04 19:33:26.630516
Neutral,4,"[3.50914113e-02 3.68168898e-04 1.05569616e-01 5.33977523e-03
 7.53183067e-01 1.00061364e-01 3.86623171e-04]",2021-05-04 19:33:26.702876
Neutral,4,"[4.78827842e-02 3.76436015e-04 1.20034836e-01 4.64192592e-03
 7.05104172e-01 1.21782281e-01 1.77620546e-04]",2021-05-04 19:33:26.780891
Neutral,4,"[7.2679885e-02 5.5040460e-04 1.4264058e-01 5.6873425e-03 6.4106935e-01
 1.3690868e-01 4.6373758e-04]",2021-05-04 19:33:26.865773
Neutral,4,"[0.05628017 0.0009405  0.13258134 0.0163141  0.6490376  0.14408217
 0.00076408]",2021-05-04 19:33:26.935429
Neutral,4,"[4.6622302e-02 8.0702623e-05 1.2095766e-01 8.7375677e-04 4.5003751e-01
 3.8138893e-01 3.9216036e-05]",2021-05-04 19:33:27.014394
Neutral,4,"[4.3446645e-02 2.5635917e-04 1.3508603e-01 5.4493314e-03 5.0080210e-01
 3.1481114e-01 1.4845819e-04]",2021-05-04 19:33:27.115759
Neutral,4,"[4.41908985e-02 6.29910937e-05 2.23393306e-01 1.50568981e-03
 6.06591702e-01 1.24089845e-01 1.65542733e-04]",2021-05-04 19:33:27.189828
Sad,5,"[5.1592559e-02 2.7246747e-04 2.4679607e-01 2.6617139e-03 3.2838035e-01
 3.7019935e-01 9.7464603e-05]",2021-05-04 19:33:27.272596
Sad,5,"[9.9815153e-02 1.4240738e-03 2.2834577e-01 9.7708134e-03 3.2324567e-01
 3.3724228e-01 1.5622658e-04]",2021-05-04 19:33:27.351601
Neutral,4,"[6.3015066e-02 1.1450620e-03 1.1937284e-01 6.7576356e-03 5.1595926e-01
 2.9332960e-01 4.2060370e-04]",2021-05-04 19:33:27.436914
Neutral,4,"[9.1609374e-02 2.3253763e-03 2.2454561e-01 3.6763283e-03 4.7765121e-01
 1.9985420e-01 3.3783357e-04]",2021-05-04 19:33:27.518420
Neutral,4,"[5.7849757e-02 9.7503437e-04 1.8251994e-01 5.0971205e-03 5.5695653e-01
 1.9605342e-01 5.4820062e-04]",2021-05-04 19:33:27.605663
Neutral,4,"[5.21749444e-02 2.86576804e-04 1.09636776e-01 4.89069801e-03
 7.20174789e-01 1.12482712e-01 3.53408337e-04]",2021-05-04 19:33:27.688272
Neutral,4,"[0.07757133 0.00070203 0.18099475 0.00700643 0.63704324 0.09596401
 0.00071815]",2021-05-04 19:33:27.768502
Neutral,4,"[4.3038957e-02 8.4745188e-05 1.3546039e-01 4.1809087e-03 6.2975365e-01
 1.8731637e-01 1.6493259e-04]",2021-05-04 19:33:27.843637
Neutral,4,"[1.4189725e-02 2.7018303e-05 9.4339155e-02 4.8625483e-03 7.3925567e-01
 1.4712225e-01 2.0369593e-04]",2021-05-04 19:33:27.923704
Neutral,4,"[2.2371648e-02 2.2938955e-05 9.1141462e-02 1.8112875e-03 6.1897165e-01
 2.6564103e-01 3.9964762e-05]",2021-05-04 19:33:28.002762
Neutral,4,"[1.6352206e-02 1.7153136e-05 7.1802922e-02 2.0603559e-03 7.2958523e-01
 1.8015108e-01 3.1079042e-05]",2021-05-04 19:33:28.083014
Neutral,4,"[5.2789584e-02 7.2740360e-05 9.1096513e-02 9.5818826e-04 5.7742137e-01
 2.7763945e-01 2.2186969e-05]",2021-05-04 19:33:28.157513
Neutral,4,"[2.6351171e-02 6.2669184e-05 9.0888746e-02 2.7560417e-03 6.6473365e-01
 2.1513483e-01 7.3010880e-05]",2021-05-04 19:33:28.240878
Neutral,4,"[3.4847084e-02 8.3286606e-05 1.6681464e-01 2.1909014e-03 5.2582943e-01
 2.7009907e-01 1.3559668e-04]",2021-05-04 19:33:28.318750
Neutral,4,"[7.7193871e-02 1.2810639e-03 1.1771543e-01 4.1816393e-03 4.7954327e-01
 3.1994963e-01 1.3515224e-04]",2021-05-04 19:33:28.390751
Neutral,4,"[3.3269718e-02 3.1421124e-04 2.2300808e-01 5.9800847e-03 5.1197302e-01
 2.2525434e-01 2.0046224e-04]",2021-05-04 19:33:28.475055
Neutral,4,"[5.2591853e-02 2.5029548e-03 1.7926510e-01 1.2028767e-02 6.9610524e-01
 5.7040598e-02 4.6547141e-04]",2021-05-04 19:33:28.557819
Neutral,4,"[2.3673996e-02 2.1040786e-04 2.1335043e-01 1.0032011e-02 7.3061949e-01
 2.1755811e-02 3.5789856e-04]",2021-05-04 19:33:28.640826
Neutral,4,"[3.8338918e-02 1.5649768e-03 1.5603311e-01 1.3156538e-02 7.5518405e-01
 3.5288166e-02 4.3419804e-04]",2021-05-04 19:33:28.738835
Neutral,4,"[0.09081192 0.00200794 0.25272483 0.02662242 0.50784427 0.11818436
 0.00180424]",2021-05-04 19:33:28.828842
Neutral,4,"[0.07019087 0.00156573 0.17280188 0.0086317  0.5622844  0.18367025
 0.00085525]",2021-05-04 19:33:28.913007
Neutral,4,"[4.0091060e-02 1.1628473e-04 9.2945181e-02 9.8562688e-03 7.0254755e-01
 1.5432963e-01 1.1401502e-04]",2021-05-04 19:33:28.992204
Neutral,4,"[2.9492481e-02 1.0078874e-04 9.5680766e-02 5.1145903e-03 5.9106511e-01
 2.7840728e-01 1.3897853e-04]",2021-05-04 19:33:29.070858
Neutral,4,"[2.5062844e-02 2.0364638e-05 2.0426586e-01 1.2502904e-02 6.5020967e-01
 1.0773898e-01 1.9942973e-04]",2021-05-04 19:33:29.145499
Neutral,4,"[6.2883914e-02 2.6156078e-04 1.8278795e-01 6.5057417e-03 6.0548246e-01
 1.4172687e-01 3.5153810e-04]",2021-05-04 19:33:29.222768
Neutral,4,"[4.1748300e-02 8.1220533e-05 1.8465742e-01 2.1264115e-02 5.3777224e-01
 2.1426004e-01 2.1666702e-04]",2021-05-04 19:33:29.306783
Neutral,4,"[8.4990650e-02 3.7185824e-04 1.9795915e-01 1.3988095e-02 4.3674770e-01
 2.6554835e-01 3.9425757e-04]",2021-05-04 19:33:29.380795
Neutral,4,"[0.02698677 0.00242974 0.1694864  0.04186459 0.63715816 0.1190998
 0.00297447]",2021-05-04 19:33:29.460113
Neutral,4,"[0.02590107 0.00115251 0.18240671 0.03667803 0.68174154 0.06785596
 0.00426419]",2021-05-04 19:33:29.538625
Neutral,4,"[0.05187538 0.00535406 0.27522644 0.01282595 0.5202599  0.13230012
 0.00215815]",2021-05-04 19:33:29.614390
Neutral,4,"[2.7010245e-02 1.9243807e-03 1.0164050e-01 3.5548314e-02 7.3656929e-01
 9.6596368e-02 7.1083457e-04]",2021-05-04 19:33:29.689415
Neutral,4,"[0.05926649 0.00137981 0.149228   0.0193902  0.6210338  0.14841944
 0.00128228]",2021-05-04 19:33:29.771112
Neutral,4,"[0.04316727 0.00078932 0.18389586 0.01616576 0.565975   0.18854956
 0.00145727]",2021-05-04 19:33:29.847516
Neutral,4,"[1.7362487e-02 3.9820730e-05 1.0838969e-01 9.9017480e-03 7.3550010e-01
 1.2859656e-01 2.0957542e-04]",2021-05-04 19:33:29.924245
Neutral,4,"[1.6365957e-02 2.7863724e-05 6.9599926e-02 8.5666816e-04 6.2069035e-01
 2.9238591e-01 7.3386640e-05]",2021-05-04 19:33:30.008252
Neutral,4,"[1.5016605e-02 4.3649950e-05 5.9633773e-02 1.2476355e-03 6.8204492e-01
 2.4194680e-01 6.6692293e-05]",2021-05-04 19:33:30.079258
Neutral,4,"[1.3869820e-02 1.9298612e-05 1.3363837e-01 6.4656469e-03 6.2376112e-01
 2.2219115e-01 5.4620479e-05]",2021-05-04 19:33:30.162009
Neutral,4,"[5.2983896e-03 1.1251906e-06 5.8042735e-02 1.3937454e-03 7.6311076e-01
 1.7209043e-01 6.2746032e-05]",2021-05-04 19:33:30.239424
Neutral,4,"[6.4771222e-03 2.1346154e-06 6.5668046e-02 9.6823054e-04 7.2319430e-01
 2.0365487e-01 3.5227826e-05]",2021-05-04 19:33:30.311935
Neutral,4,"[2.6602380e-02 4.1703959e-05 8.2927123e-02 3.7844252e-04 7.6104921e-01
 1.2884757e-01 1.5350789e-04]",2021-05-04 19:33:30.397213
Neutral,4,"[2.8539073e-02 5.0587299e-05 9.1546647e-02 4.6272518e-04 7.6204616e-01
 1.1719239e-01 1.6241222e-04]",2021-05-04 19:33:30.475224
Neutral,4,"[0.0761925  0.00078363 0.03630572 0.02633965 0.5539495  0.30583745
 0.00059162]",2021-05-04 19:33:30.544236
Neutral,4,"[5.3483423e-02 1.0032943e-04 2.5743729e-02 9.5016956e-03 5.3077334e-01
 3.8017818e-01 2.1926464e-04]",2021-05-04 19:33:30.626956
Neutral,4,"[5.4878511e-02 1.6413740e-04 5.1761948e-02 3.2235488e-02 6.6766417e-01
 1.9282243e-01 4.7333975e-04]",2021-05-04 19:33:30.713520
Neutral,4,"[4.2934571e-03 2.2436113e-06 1.9544482e-02 3.5395816e-03 9.1541362e-01
 5.7072911e-02 1.3370923e-04]",2021-05-04 19:33:30.783525
Neutral,4,"[9.9408571e-03 3.2739943e-05 4.5133192e-02 7.6010106e-03 8.8420963e-01
 5.2806057e-02 2.7646401e-04]",2021-05-04 19:33:30.862596
Neutral,4,"[5.64306742e-03 5.92063543e-06 2.09414512e-02 6.68590795e-03
 8.15798521e-01 1.50812179e-01 1.12860864e-04]",2021-05-04 19:33:31.093584
Neutral,4,"[1.9252738e-02 2.5737932e-05 2.6606381e-02 3.6668830e-02 6.2411660e-01
 2.9300392e-01 3.2585126e-04]",2021-05-04 19:33:31.163011
Neutral,4,"[6.6838739e-03 2.3987366e-07 1.8652303e-02 1.5637798e-03 7.3420113e-01
 2.3074907e-01 8.1495941e-03]",2021-05-04 19:33:31.235507
Neutral,4,"[5.3856783e-03 4.7415710e-07 1.5649872e-02 7.8980457e-03 8.3862180e-01
 1.2310885e-01 9.3353502e-03]",2021-05-04 19:33:31.312502
Neutral,4,"[6.5384423e-03 1.2058985e-06 1.8083028e-02 4.9564065e-03 5.6202585e-01
 4.0732345e-01 1.0716446e-03]",2021-05-04 19:33:31.399261
Neutral,4,"[8.8907266e-03 2.7266402e-05 5.8784351e-02 7.2051145e-02 4.4364488e-01
 4.1338357e-01 3.2179926e-03]",2021-05-04 19:33:31.472094
Neutral,4,"[2.0541421e-03 2.1841508e-08 7.7743400e-03 1.3912529e-03 6.5036142e-01
 3.3403558e-01 4.3832269e-03]",2021-05-04 19:33:31.551715
Sad,5,"[8.2107782e-03 3.9670776e-05 5.1832411e-02 1.6292392e-01 3.4100556e-01
 4.2562038e-01 1.0367228e-02]",2021-05-04 19:33:31.635569
Sad,5,"[6.3574766e-03 1.7623532e-06 1.6247999e-02 1.8435501e-02 3.8943249e-01
 5.6672192e-01 2.8028453e-03]",2021-05-04 19:33:31.708032
Sad,5,"[4.0215157e-02 4.6964251e-05 7.0841618e-02 2.0839576e-02 2.7568406e-01
 5.7714820e-01 1.5224402e-02]",2021-05-04 19:33:31.786373
Neutral,4,"[1.2915423e-04 4.3588444e-09 1.5890408e-02 4.0981863e-02 4.8163617e-01
 4.6012655e-01 1.2358968e-03]",2021-05-04 19:33:31.868789
Sad,5,"[2.1473665e-02 1.9926110e-05 4.4536665e-02 1.6170216e-01 2.9539746e-01
 4.5785522e-01 1.9014863e-02]",2021-05-04 19:33:31.946375
Sad,5,"[3.9026204e-02 8.9832589e-05 4.1930605e-02 2.5111571e-02 3.0642295e-01
 5.6678003e-01 2.0638824e-02]",2021-05-04 19:33:32.024481
Sad,5,"[1.0711126e-02 1.5898979e-05 1.5680734e-02 6.4326167e-02 4.0859979e-01
 4.7875836e-01 2.1907922e-02]",2021-05-04 19:33:32.101502
Neutral,4,"[3.7335446e-03 1.2912318e-06 5.5386652e-03 3.1244218e-02 8.5081035e-01
 1.0680701e-01 1.8648730e-03]",2021-05-04 19:33:32.181386
Neutral,4,"[2.4485800e-02 3.0968702e-05 5.9698395e-02 8.9373596e-02 5.1973385e-01
 2.7958602e-01 2.7091423e-02]",2021-05-04 19:33:32.261916
Neutral,4,"[7.9581486e-03 1.5422542e-06 7.5057531e-03 4.5165554e-02 8.5034788e-01
 8.4333219e-02 4.6878471e-03]",2021-05-04 19:33:32.341256
Neutral,4,"[1.05317505e-02 1.22748520e-06 1.18956016e-02 2.54284348e-02
 8.31302285e-01 1.15353249e-01 5.48745040e-03]",2021-05-04 19:33:32.434912
Neutral,4,"[9.95386764e-03 8.71559678e-07 1.30446786e-02 1.45670809e-02
 8.45589519e-01 1.06992275e-01 9.85167921e-03]",2021-05-04 19:33:32.521597
Neutral,4,"[4.5138244e-03 3.0114379e-07 1.9625409e-02 1.8735815e-02 7.3308474e-01
 2.1128155e-01 1.2758306e-02]",2021-05-04 19:33:32.604588
Neutral,4,"[4.12335526e-03 1.06356396e-07 1.70180798e-02 8.37220810e-03
 8.82110476e-01 8.64145383e-02 1.96116231e-03]",2021-05-04 19:33:32.680598
Neutral,4,"[2.7692327e-03 1.2084043e-07 9.0965712e-03 2.1620201e-02 8.9032811e-01
 7.0191026e-02 5.9947344e-03]",2021-05-04 19:33:32.767511
Neutral,4,"[4.7634970e-02 1.2983891e-04 6.1430741e-02 6.7002922e-02 6.5773880e-01
 1.3033333e-01 3.5729393e-02]",2021-05-04 19:33:32.843407
Neutral,4,"[2.9015156e-02 3.4884826e-05 7.9689309e-02 3.6805492e-02 5.9794933e-01
 2.1163599e-01 4.4869918e-02]",2021-05-04 19:33:32.919418
Neutral,4,"[1.1322321e-02 6.7380091e-07 1.5927024e-02 1.8059105e-02 8.6007959e-01
 7.6854959e-02 1.7756313e-02]",2021-05-04 19:33:32.997032
Neutral,4,"[2.6891497e-03 1.0685079e-07 5.3840415e-03 1.9109288e-01 7.5170368e-01
 4.8833035e-02 2.9711405e-04]",2021-05-04 19:33:33.074212
Neutral,4,"[3.0115996e-03 1.5274928e-07 8.7950798e-03 2.7354056e-01 6.5871543e-01
 4.3242447e-02 1.2694632e-02]",2021-05-04 19:33:33.147221
Neutral,4,"[6.5401662e-03 7.2840714e-07 1.8511819e-02 5.7080999e-02 8.0844545e-01
 8.5007764e-02 2.4413077e-02]",2021-05-04 19:33:33.230052
Neutral,4,"[4.9344897e-03 1.6286642e-06 1.7050019e-02 5.5772461e-02 8.2351851e-01
 6.9445111e-02 2.9277738e-02]",2021-05-04 19:33:33.317058
Neutral,4,"[2.3536861e-03 1.1839309e-07 1.7518016e-02 1.4900993e-01 7.8632611e-01
 3.7917491e-02 6.8745734e-03]",2021-05-04 19:33:33.389055
Neutral,4,"[6.4129215e-03 1.5085852e-06 2.9544683e-02 2.3857363e-01 5.2489382e-01
 1.9795647e-01 2.6170097e-03]",2021-05-04 19:33:33.466575
Happy,3,"[2.4723797e-03 5.1381598e-06 3.9210100e-02 4.0297458e-01 3.9360243e-01
 1.6031256e-01 1.4228133e-03]",2021-05-04 19:33:33.553758
Neutral,4,"[1.2423369e-02 1.5060810e-05 3.0028509e-02 1.8421836e-01 7.0087159e-01
 5.1951453e-02 2.0491675e-02]",2021-05-04 19:33:33.624506
Neutral,4,"[2.5863813e-02 5.6785138e-05 6.8907484e-02 8.6116575e-02 7.4476206e-01
 6.7841403e-02 6.4519402e-03]",2021-05-04 19:33:33.701747
Neutral,4,"[2.3550313e-02 5.5490975e-05 8.9833356e-02 2.3018339e-01 5.8996993e-01
 4.9135134e-02 1.7272420e-02]",2021-05-04 19:33:33.784371
Neutral,4,"[2.8642374e-03 4.0711097e-06 2.9739629e-02 2.5357184e-01 6.9247729e-01
 5.4454356e-03 1.5897494e-02]",2021-05-04 19:33:33.861248
Neutral,4,"[7.0054973e-03 1.7362995e-06 4.0733639e-02 2.7252233e-01 6.4183390e-01
 1.7258411e-02 2.0644471e-02]",2021-05-04 19:33:33.940247
Neutral,4,"[1.3193367e-02 6.8072245e-06 7.1967021e-02 3.2138953e-01 5.5863684e-01
 1.2517179e-02 2.2289243e-02]",2021-05-04 19:33:34.024659
Neutral,4,"[2.9375957e-02 1.2460864e-05 8.4504522e-02 4.1917214e-01 4.2350602e-01
 2.1355214e-02 2.2073723e-02]",2021-05-04 19:33:34.095599
Neutral,4,"[1.7910415e-02 5.1478226e-05 1.6300894e-01 9.5225692e-02 6.6091919e-01
 3.4078699e-02 2.8805548e-02]",2021-05-04 19:33:34.173662
Neutral,4,"[2.4238709e-02 7.3373893e-05 8.6151056e-02 1.2696102e-01 6.7124718e-01
 7.6596640e-02 1.4732022e-02]",2021-05-04 19:33:34.254250
Neutral,4,"[2.34073941e-02 1.42090386e-04 1.07579194e-01 2.98593968e-01
 4.91269082e-01 2.44581364e-02 5.45501299e-02]",2021-05-04 19:33:34.335521
Neutral,4,"[1.15382513e-02 1.22885085e-05 5.38697280e-02 2.29666442e-01
 5.83266795e-01 1.18881188e-01 2.76528765e-03]",2021-05-04 19:33:34.412033
Neutral,4,"[2.7641872e-02 3.9255654e-04 9.8358631e-02 3.0545011e-01 4.8366213e-01
 7.3790431e-02 1.0704281e-02]",2021-05-04 19:33:34.492506
Neutral,4,"[3.6392055e-02 5.1894976e-04 1.2916578e-01 1.2559091e-01 5.6620288e-01
 1.3364747e-01 8.4819617e-03]",2021-05-04 19:33:34.562511
Neutral,4,"[6.8113226e-03 1.6654987e-05 5.0127830e-02 4.3665090e-01 4.6042731e-01
 4.4632260e-02 1.3336316e-03]",2021-05-04 19:33:34.650526
Neutral,4,"[1.3096874e-02 2.4325764e-05 4.2990733e-02 2.5228456e-01 6.1199313e-01
 6.8382889e-02 1.1227465e-02]",2021-05-04 19:33:34.726132
Happy,3,"[7.0730187e-03 1.8385395e-05 2.2347283e-02 5.0233579e-01 4.3691969e-01
 8.0394270e-03 2.3266420e-02]",2021-05-04 19:33:34.796124
Neutral,4,"[8.0891084e-03 3.7019468e-05 5.5471938e-02 8.5114762e-02 8.0870456e-01
 2.5382534e-02 1.7200163e-02]",2021-05-04 19:33:34.879908
Happy,3,"[5.6755133e-03 1.0489986e-05 2.3180071e-02 4.8045149e-01 4.7099993e-01
 7.8703379e-03 1.1812288e-02]",2021-05-04 19:33:34.960429
Neutral,4,"[3.6075514e-02 4.5280298e-04 5.4000966e-02 1.7088726e-01 6.7701840e-01
 4.4215739e-02 1.7349280e-02]",2021-05-04 19:33:35.036383
Neutral,4,"[1.3486294e-02 2.0424011e-05 2.9349098e-02 2.3492023e-01 6.9302082e-01
 1.6668545e-02 1.2534644e-02]",2021-05-04 19:33:35.112368
Neutral,4,"[5.1198970e-03 1.5531736e-05 2.1262303e-02 4.6910816e-01 4.8406118e-01
 7.9062693e-03 1.2526731e-02]",2021-05-04 19:33:35.197511
Neutral,4,"[3.4669880e-03 6.6922581e-07 1.6524868e-02 4.7462681e-01 4.7852924e-01
 2.2659713e-02 4.1917064e-03]",2021-05-04 19:33:35.267879
Neutral,4,"[1.1369438e-02 6.6418129e-06 2.5279466e-02 3.5882768e-01 5.6827432e-01
 3.4891877e-02 1.3506080e-03]",2021-05-04 19:33:35.344706
Neutral,4,"[1.7663283e-02 2.1131220e-04 6.6041462e-02 2.1278071e-01 6.5441501e-01
 3.6673583e-02 1.2214736e-02]",2021-05-04 19:33:35.430319
Neutral,4,"[1.4951366e-02 1.2564313e-05 8.3784811e-02 2.0547947e-01 5.4494303e-01
 1.4899179e-01 1.8369757e-03]",2021-05-04 19:33:35.499623
Neutral,4,"[2.8271263e-02 1.5878383e-04 1.2588243e-01 1.5307169e-01 4.8880121e-01
 1.9824611e-01 5.5685318e-03]",2021-05-04 19:33:35.587556
Neutral,4,"[2.0232841e-02 2.0715059e-04 8.3784223e-02 1.0928636e-01 7.0658600e-01
 6.7626737e-02 1.2276744e-02]",2021-05-04 19:33:35.670498
Neutral,4,"[1.5044603e-02 5.9105918e-05 7.6981060e-02 2.3100170e-01 5.6697708e-01
 1.0715962e-01 2.7768249e-03]",2021-05-04 19:33:35.751933
Happy,3,"[1.6860082e-03 3.6304706e-07 1.1311554e-02 5.5221933e-01 4.1498807e-01
 1.9039920e-02 7.5479463e-04]",2021-05-04 19:33:35.835051
